ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target,
ID_JP3XIZ6,7/11/2010,7/10/2011,Male,40,7/11/2010,1,Saloon,Grey,Kia,Lagos Mainland,Lagos,Car Classic,0,
ID_JPG2EG0,7/1/2010,6/30/2011,Male,27,7/1/2010,1,Saloon,Red,TOYOTA,Lekki,Lagos,Car Plus,0,
ID_JPO4M7W,1/17/2010,1/16/2011,Female,34,1/17/2010,1,Saloon,Grey,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,1,
ID_JPO7JLO,9/7/2010,9/6/2011,Female,0,9/7/2010,2,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_JPTT9IW,7/30/2010,7/29/2011,Male,75,7/30/2010,2,Saloon,Black,Mercedes,Ikeja,Lagos,Car Classic,1,
ID_JPVXI6Z,3/30/2010,3/29/2011,Male,34,3/30/2010,3,Saloon,Silver,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,
ID_JQGYDIK,4/2/2010,4/1/2011,Male,73,4/2/2010,1,Saloon,Black,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0,
ID_JQJHBH2,1/4/2010,1/3/2011,Male,41,1/4/2010,1,JEEP,Brown,TOYOTA,GBAGADA,Benue,Car Classic,0,
ID_JR8TN6B,1/4/2010,1/3/2011,Male,44,1/4/2010,1,Saloon,Wine,TOYOTA,Yaba,Benue,Car Classic,0,
ID_JSDWWIZ,8/2/2010,2/2/2011,Male,34,8/2/2010,1,Saloon,Grey,TOYOTA,OGUN,Ogun,CarFlex,0,
ID_JSTFNXU,9/30/2010,9/29/2011,Male,47,9/30/2010,2,Saloon,Green,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0,
ID_JT55YW5,4/16/2010,4/15/2011,Male,59,4/16/2010,2,JEEP,Black,Nissan,Oyo,Oyo,Customized Motor,0,
ID_JUEA41A,5/10/2010,5/9/2011,Female,34,5/10/2010,1,Saloon,Grey,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_JVR1E5Q,3/29/2010,3/28/2011,Male,38,3/29/2010,1,JEEP,Black,Hyundai,Lagos Mainland,Lagos,Car Classic,0,
ID_JVY0DKR,4/5/2010,4/3/2011,Male,50,4/5/2010,1,JEEP,Light Blue,TOYOTA,Ilupeju,Lagos,Car Classic,0,
ID_JVZ2BLP,10/24/2010,10/23/2011,Male,48,10/24/2010,2,Saloon,Gold,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_JWD2T9V,1/3/2010,1/2/2011,Male,38,1/3/2010,2,Saloon,Silver,Nissan,OJOTA,Benue,Car Classic,1,
ID_JWJT4RF,8/19/2010,8/18/2011,Male,50,8/19/2010,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_JWXJXBQ,5/17/2010,5/16/2011,Female,30,5/17/2010,1,Bus,Grey,TOYOTA,Abuja,Abuja,CVTP,0,
ID_JXFWKCX,3/7/2010,3/5/2011,Joint Gender,58,3/7/2010,2,Saloon,Black,Lexus,Abuja Municipal,Abuja-Municipal,Car Classic,1,
ID_JZLZEQG,2/25/2010,2/24/2011,Entity,30,2/25/2010,1,Saloon,Black,Honda,Lagos Island,Lagos,Car Classic,0,
ID_JZZ6SO2,5/10/2010,5/8/2011,Male,67,5/10/2010,2,JEEP,As Attached,Ford,Lekki,Lagos,Car Classic,0,
ID_K0HQT84,5/2/2010,4/28/2011,Male,35,5/2/2010,1,JEEP,Black,Lexus,Ikeja,Lagos,Car Classic,0,
ID_K1KS34X,2/27/2010,2/26/2011,Male,40,2/27/2010,1,JEEP,Red,Lexus,Uyo,Akwa-Ibom,Car Classic,0,
ID_K2M4FHP,4/27/2010,4/26/2011,Male,50,4/27/2010,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_K33JHOA,4/3/2010,4/2/2011,Male,40,4/3/2010,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_K38B0C4,5/23/2010,5/22/2011,Female,48,5/23/2010,2,JEEP,Black,Kia,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0,
ID_K38JQNB,6/26/2010,6/25/2011,Male,43,6/26/2010,1,Motorcycle,Black & White,.,Victoria Island,Lagos,Motor Cycle,1,
ID_K3LUBCN,12/14/2010,12/13/2011,Male,64,12/14/2010,1,JEEP,Black,Mitsubishi,Alimosho,Lagos,Car Plus,0,
ID_K41S6BT,2/27/2010,2/26/2011,Male,120,2/27/2010,1,Saloon,Purple,Mercedes,Victoria Island,Lagos,CarSafe,0,
ID_K50EGKX,3/29/2010,3/28/2011,Male,44,3/29/2010,1,JEEP,Black,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,
ID_K577DNJ,8/13/2010,8/3/2011,Male,43,8/13/2010,1,Truck,White,Scania,Victoria Island,Lagos,CVTP,1,
ID_K5AY4MS,12/10/2010,12/9/2011,Male,32,12/10/2010,1,JEEP,Silver,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_K74YS2A,5/7/2010,5/6/2011,Male,32,5/7/2010,1,JEEP,Silver,Lexus,Ikeja,Lagos,Car Plus,0,
ID_K7DWO4B,5/19/2010,5/18/2011,Joint Gender,20,5/19/2010,2,Saloon,Black,Kia,Lagos,Lagos,Customized Motor,0,
ID_K7ID80G,4/29/2010,4/14/2011,Joint Gender,44,4/29/2010,1,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,1,
ID_K8UHZ9D,7/8/2010,5/31/2011,Male,42,7/8/2010,1,JEEP,Green,Hyundai,Ilasamaja,Lagos,Car Classic,1,
ID_K9EJC7C,3/11/2010,3/10/2011,Male,39,3/11/2010,1,Saloon,Red,TOYOTA,Ilorin,Kwara,Car Classic,0,
ID_K9LLZEE,6/10/2010,5/21/2011,Female,45,6/10/2010,2,JEEP,Black,TOYOTA,Esan Central,Esan-Central,Car Classic,0,
ID_K9RZXTT,5/31/2010,5/30/2011,Female,53,5/31/2010,1,Saloon,Black,Honda,Olorunsogo,Benue,Car Classic,0,
ID_KACX80J,8/1/2010,1/31/2011,Male,34,8/1/2010,1,JEEP,Gold,Lexus,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,
ID_KBAVVPC,8/13/2010,7/29/2011,Male,42,8/13/2010,1,Truck,Yellow,Iveco,Abeokuta,Ogun,CVTP,0,
ID_KBLAH4M,12/23/2010,2/21/2011,Male,20,12/23/2010,4,JEEP,Grey,Mercedes,Victoria Island,Lagos,Customized Motor,0,
ID_KDPP0K7,9/10/2010,9/9/2011,Female,53,9/10/2010,1,Saloon,Grey,TOYOTA,Olorunsogo,Benue,Car Classic,1,
ID_KE5GS1G,1/17/2010,1/16/2011,Female,34,1/17/2010,1,Saloon,Grey,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0,
ID_KF1URME,2/11/2010,2/10/2011,NO GENDER,25,2/11/2010,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,1,
ID_KFW8OXW,1/23/2010,1/22/2011,Female,40,1/23/2010,1,JEEP,Grey,TOYOTA,Akure,Ondo,Car Classic,0,
ID_KG9K22T,6/17/2010,6/16/2011,Male,39,6/17/2010,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,1,
ID_KH61ORI,1/25/2010,1/14/2011,Male,31,1/25/2010,1,Saloon,Grey,Honda,Ikorodu,Lagos,Car Classic,0,
ID_KH8C67C,7/30/2010,7/29/2011,Joint Gender,38,7/30/2010,1,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_KHD2D9K,3/12/2010,3/11/2011,Joint Gender,44,3/12/2010,1,Saloon,Grey,Volkswagen,Ethiope East,Ethiope-East,Car Classic,0,
ID_KHKWXS2,5/27/2010,5/26/2011,Male,31,5/27/2010,1,JEEP,Black,Lexus,Benin,Edo,Car Plus,0,
ID_KI5BOX8,2/8/2010,2/7/2011,Female,40,2/8/2010,1,JEEP,Brown,Mitsubishi,Eti-Osa,Eti-Osa,Car Classic,0,
ID_KI6FZQR,4/30/2010,4/29/2011,Male,42,4/30/2010,1,Saloon,Red,TOYOTA,Ojo,Benue,Car Classic,0,
ID_KIC5S44,7/4/2010,7/3/2011,Male,33,7/4/2010,1,Saloon,Silver,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_KIMWZEZ,3/22/2010,3/21/2011,Entity,120,3/22/2010,2,JEEP,Black,Hyundai,Lagos,Lagos,Car Classic,0,
ID_KJYZ203,1/10/2010,1/9/2011,Female,43,1/10/2010,1,Saloon,As Attached,Kia,Victoria Island,Lagos,Car Classic,1,
ID_KK0N5TN,2/13/2010,2/12/2011,Male,45,2/13/2010,1,Saloon,Black,Honda,Niger State,Niger-State,Car Plus,0,
ID_KK3U8ZP,1/25/2010,1/24/2011,Female,55,1/25/2010,1,Saloon,As Attached,Mercedes,Victoria Island,Lagos,Car Classic,0,
ID_KK4CH5T,7/18/2010,7/17/2011,Male,53,7/18/2010,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_KKC8IDG,3/26/2010,3/25/2011,Female,56,3/26/2010,1,JEEP,Silver,Nissan,Lagos Mainland,Lagos,Car Classic,0,
ID_KKO281J,4/5/2010,4/4/2011,Male,38,4/5/2010,2,Saloon,Red,TOYOTA,Awka South,Awka-South,Car Classic,0,
ID_KKRS696,4/4/2010,4/3/2011,Male,64,4/4/2010,1,JEEP,Silver,Lexus,Lagos Island,Lagos,Car Classic,0,
ID_KL0JX1A,2/5/2010,2/4/2011,Male,69,2/5/2010,2,JEEP,Ash,Ford,Oredo,Benue,Car Classic,1,
ID_KL4NPX2,11/21/2010,11/20/2011,Male,48,11/21/2010,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_KLE6WLW,7/5/2010,7/4/2011,Entity,48,7/5/2010,1,Truck,White,Fiat,Victoria Island,Lagos,CVTP,0,
ID_KLJC1ST,4/4/2010,4/3/2011,Female,40,4/4/2010,2,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,0,
ID_KMHBG0W,2/15/2010,2/14/2011,Female,73,2/15/2010,3,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0,
ID_KMN3HAC,12/20/2010,12/19/2011,Male,63,12/20/2010,1,JEEP,Black,Infiniti,Lagos Island,Lagos,Car Classic,0,
ID_KN2NU64,5/16/2010,5/15/2011,Male,56,5/16/2010,3,JEEP,Black,Volvo,Surulere,Lagos,Car Classic,0,
ID_KNBMJ9M,4/25/2010,4/24/2011,Male,42,4/25/2010,2,JEEP,Ash,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_KNDU7UW,1/28/2010,1/27/2011,Female,33,1/28/2010,1,Saloon,Ash,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_KNS8R02,7/22/2010,1/20/2011,Entity,30,7/22/2010,2,JEEP,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_KO05UGY,2/27/2010,2/8/2011,Female,78,2/27/2010,2,Saloon,Black,TOYOTA,QuaAn Pan,QuaAn-Pan,Car Classic,0,
ID_KO2ST7Y,2/13/2010,1/13/2011,Male,72,2/13/2010,2,Saloon,Green,TOYOTA,Oredo,Benue,Car Classic,0,
ID_KOF6VXM,5/16/2010,5/15/2011,Entity,120,5/16/2010,2,Pick Up,White,TOYOTA,Victoria Island,Lagos,CVTP,1,
ID_KOTQEJT,6/11/2010,6/10/2011,Entity,120,6/11/2010,3,Saloon,Silver,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_KP4ZVTA,4/18/2010,4/17/2011,Male,45,4/18/2010,4,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_KP66XBR,6/19/2010,3/18/2011,Male,39,6/19/2010,1,JEEP,Black,TOYOTA,RIVERS,Rivers,Car Classic,0,
ID_KPRY4WR,8/21/2010,8/20/2011,Male,40,8/21/2010,1,Saloon,Black,Lexus,Kosofe,Benue,Car Classic,0,
ID_KPUAFQL,1/23/2010,1/22/2011,Male,41,1/23/2010,1,Station 4 Wheel,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_KQ468WJ,7/10/2010,7/9/2011,Female,120,7/10/2010,1,Bus,Silver,Ford,Victoria Island,Lagos,CVTP,1,
ID_KRFLCAB,9/13/2009,9/12/2011,Male,62,9/13/2009,2,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_KRRFVE3,3/6/2010,3/5/2011,Female,59,3/6/2010,1,Saloon,Black,TOYOTA,Yaba,Benue,Car Classic,1,
ID_KS8DKVM,6/10/2010,6/9/2011,Female,35,6/10/2010,2,JEEP,White,Ford,Surulere,Lagos,Car Classic,1,
ID_KS96SRH,4/12/2010,1/2/2011,Joint Gender,47,4/12/2010,2,Saloon,Ash,Mercedes,Lagos Island,Lagos,Customized Motor,0,
ID_KSG67NK,3/1/2010,2/28/2011,Female,33,3/1/2010,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,1,
ID_KT4UYI2,5/21/2010,5/20/2011,Male,55,5/21/2010,3,JEEP,Black,Lexus,Victoria Island,Lagos,Customized Motor,0,
ID_KU677CU,1/7/2010,1/6/2011,Male,43,1/7/2010,2,Saloon,Grey,TOYOTA,Festac,Benue,Car Classic,0,
ID_KUIJJHT,8/28/2010,8/27/2011,Male,66,8/28/2010,3,Saloon,Gray & Silver,Honda,Eti-Osa,Eti-Osa,Car Classic,0,
ID_KUXI9QF,2/14/2010,2/13/2011,Female,47,2/14/2010,1,Saloon,Silver,TOYOTA,Ikotun,Benue,Car Classic,0,
ID_KV6SXTM,3/27/2010,3/21/2011,Female,45,3/27/2010,1,Saloon,Grey,TOYOTA,SANGO OTTA,Ogun,Car Classic,0,
ID_KVAIXGU,1/30/2010,1/29/2011,Male,71,1/30/2010,1,JEEP,Black,Honda,IbadanCentral,Benue,Car Classic,0,
ID_KVOCXA5,4/17/2010,4/16/2011,Male,37,4/17/2010,1,Saloon,Black,Mercedes,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,
ID_KVOWW69,3/11/2010,3/10/2011,Male,37,3/11/2010,4,Saloon,Black,Volkswagen,Isolo,Benue,Car Plus,0,
ID_KVUUL8I,6/25/2010,5/14/2011,Male,34,6/25/2010,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_KXB1QRA,12/18/2010,12/17/2011,Male,34,12/18/2010,1,JEEP,Grey,TOYOTA,Yaba,Benue,Car Classic,0,
ID_KXKUDBZ,8/21/2010,8/20/2011,Female,38,8/21/2010,1,JEEP,Blue,TOYOTA,Abuja,Abuja,Car Classic,0,
ID_KXXXRBC,11/1/2010,10/31/2011,Male,37,11/1/2010,1,Saloon,Black,Honda,Alagbado,Lagos,Car Plus,0,
ID_KXYONRA,1/2/2010,1/1/2011,Female,36,1/2/2010,1,Saloon,Silver,Nissan,Lagos,Lagos,Customized Motor,0,
ID_KYKGINU,5/31/2010,5/30/2011,Male,60,5/31/2010,4,JEEP,Black,Honda,Akoka,Lagos,Customized Motor,0,
ID_KYXWZFN,11/9/2010,11/8/2011,Male,43,11/9/2010,1,Saloon,Grey,TOYOTA,Ikorodu,Lagos,Car Classic,0,
ID_KZ7EHAI,11/20/2010,11/19/2011,Male,57,11/20/2010,2,Saloon,Black,TOYOTA,Badagry,Benue,Car Classic,0,
ID_KZGIBO1,5/14/2010,5/13/2011,Female,32,5/14/2010,1,Saloon,Red,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_KZI1CRG,5/20/2010,5/19/2011,Male,45,5/20/2010,3,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1,
ID_L00MLOO,7/23/2010,1/24/2011,Male,38,7/23/2010,1,Saloon,Black,TOYOTA,Yaba,Benue,Car Classic,0,
ID_L00OTPB,10/13/2010,10/12/2011,Male,50,10/13/2010,3,JEEP,Black,TOYOTA,Surulere,Lagos,Customized Motor,0,
ID_L038DPA,6/18/2010,6/17/2011,Male,42,6/18/2010,1,Saloon,Silver,TOYOTA,Lekki,Lagos,Car Classic,0,
ID_L03Y3KG,7/18/2010,7/17/2011,Female,36,7/18/2010,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_L0QMPC0,12/10/2010,12/9/2011,Male,37,12/10/2010,1,Saloon,Blue,TOYOTA,Oshodi,Lagos,Car Classic,0,
ID_L0RVHDZ,4/24/2010,4/23/2011,Female,34,4/24/2010,1,Saloon,Green,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Plus,0,
ID_L0TIEVS,7/4/2010,7/3/2011,Female,55,7/4/2010,1,JEEP,Green,Kia,Shagamu,Ogun,Car Classic,0,
ID_L1INLDC,5/27/2010,5/26/2011,Male,46,5/27/2010,3,JEEP,Grey,Ford,Lagos,Lagos,Customized Motor,0,
ID_L27QV6P,6/14/2010,6/13/2011,Male,50,6/14/2010,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_L2RRHM4,5/31/2010,5/30/2011,Male,34,5/31/2010,1,JEEP,Black,Mercedes,OGUN,Ogun,Car Plus,0,
ID_L38MVNR,8/22/2010,8/21/2011,Male,40,8/22/2010,2,Saloon,Silver,Honda,Warri North,Warri-North,Car Classic,0,
ID_L3CBWEK,3/5/2010,3/4/2011,Male,53,3/5/2010,2,JEEP,Black,ACURA,Surulere,Lagos,Car Classic,1,
ID_L4P0WOU,1/4/2010,1/3/2011,Male,28,1/4/2010,2,Saloon,Red,TOYOTA,Lekki,Lagos,Car Classic,1,
ID_L4W1LU1,1/17/2010,1/16/2011,Male,42,1/17/2010,3,Saloon,Blue,Nissan,Abeokuta,Ogun,Car Classic,0,
ID_L4YZCE6,12/23/2010,3/22/2011,Male,43,12/23/2010,1,JEEP,Grey,Lexus,Oshodi-Isolo,Oshodi-Isolo,Car Classic,1,
ID_L5DBIVH,7/4/2010,7/3/2011,Male,34,7/4/2010,2,Saloon,Blue,TOYOTA,Ikorodu,Lagos,Car Classic,1,
ID_L5XFXI2,8/3/2010,4/2/2011,Female,37,8/3/2010,1,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_L5Y5F6U,10/7/2010,2/2/2011,Male,40,10/7/2010,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_L6APC0K,7/22/2010,1/20/2011,Female,42,7/22/2010,1,Saloon,Silver,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_L6J87MT,4/1/2010,3/31/2011,Female,43,4/1/2010,1,Saloon,Black,Lexus,Lekki,Lagos,Car Classic,0,
ID_L6N7N25,11/25/2010,11/20/2011,Male,33,11/25/2010,1,JEEP,Black,Lexus,Victoria Island,Lagos,Car Classic,0,
ID_L7CDZE6,11/20/2010,11/19/2011,Female,79,11/20/2010,1,Saloon,Grey,TOYOTA,Akuku Toru,Rivers,Car Classic,0,
ID_L7XNR7Z,10/3/2010,8/1/2011,Female,41,10/3/2010,1,JEEP,Ash,TOYOTA,OGUN,Ogun,Car Classic,0,
ID_LA50JV6,4/30/2010,4/21/2011,Male,71,4/30/2010,1,JEEP,White,TOYOTA,Ado-Ekiti,Ado-Ekiti,Car Classic,0,
ID_LA6CKZK,5/13/2010,5/12/2011,Female,32,5/13/2010,1,Saloon,Blue,TOYOTA,Ipaja,Lagos,Car Classic,0,
ID_LAEGQJ4,2/21/2010,2/20/2011,Male,52,2/21/2010,1,JEEP,Black,TOYOTA,Ikoyi,Lagos,Car Classic,1,
ID_LEG89ZR,8/16/2010,8/14/2011,Male,35,8/16/2010,2,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,0,
ID_LETGNFY,1/31/2010,1/5/2011,Male,40,1/31/2010,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_LEXE4SB,2/20/2010,2/19/2011,Female,7,2/20/2010,2,JEEP,Black,Kia,Lagos Mainland,Lagos,Car Classic,0,
ID_LEZXE0E,5/24/2010,5/23/2011,Entity,10,5/24/2010,3,Pick Up,As Attached,Ford,Abuja Municipal,Abuja-Municipal,CVTP,0,
ID_LFKJSMP,12/6/2010,6/5/2011,Female,37,12/6/2010,1,JEEP,Black,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,
ID_LGR7HG2,7/1/2010,2/27/2011,Male,37,7/1/2010,2,Saloon,As Attached,TOYOTA,Warri,Delta,Car Classic,1,
ID_LGTJGI3,9/28/2010,9/27/2011,Female,55,9/28/2010,2,JEEP,Black,GAC,Lekki,Lagos,Car Classic,0,
ID_LGW0BWH,4/8/2010,4/7/2011,Male,44,4/8/2010,2,JEEP,As Attached,Lexus,ENUGU EAST,ENUGU-EAST,Car Classic,1,
ID_LGWY4WR,6/14/2010,6/13/2011,Male,43,6/14/2010,1,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_LH21WHW,6/12/2010,6/11/2011,Male,50,6/12/2010,1,JEEP,Brown,Mercedes,Victoria Island,Lagos,Car Classic,0,
ID_LHF8JUL,4/25/2010,4/24/2011,Male,35,4/25/2010,3,Saloon,Red,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,
ID_LHUGYP4,9/3/2010,9/2/2011,Male,48,9/3/2010,1,JEEP,Black,Hyundai,Eti-Osa,Eti-Osa,Car Classic,0,
ID_LI6EBRW,8/26/2010,8/25/2011,NO GENDER,20,8/26/2010,3,JEEP,Blue,TOYOTA,GBAGADA,Benue,Car Classic,0,
ID_LIJHZ9S,5/17/2010,5/16/2011,Female,29,5/17/2010,1,Saloon,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_LJRPNZG,5/16/2010,5/15/2011,Male,50,5/16/2010,2,JEEP,Grey,Honda,Ifo,Benue,Car Classic,0,
ID_LJX0BJR,2/13/2010,2/12/2011,Male,35,2/13/2010,1,Saloon,Black,TOYOTA,Ojo,Benue,Car Classic,1,
ID_LKHLENG,6/13/2010,5/12/2011,Male,42,6/13/2010,1,Truck,White,Scania,Victoria Island,Lagos,CVTP,0,
ID_LN60XO7,7/16/2010,7/14/2011,Female,39,7/16/2010,1,Saloon,Black,TOYOTA,Port Harcourt,Rivers,Car Classic,0,
ID_LOK35GM,1/5/2010,1/4/2011,Male,47,1/5/2010,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_LOX0AIO,12/10/2010,12/5/2011,Male,44,12/10/2010,2,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_LRRZD6R,11/9/2010,11/8/2011,Male,32,11/9/2010,1,Saloon,Grey,TOYOTA,GBAGADA,Benue,Car Classic,1,
ID_LRW72U1,7/18/2010,7/17/2011,Male,28,7/18/2010,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_LS83X8T,6/7/2010,6/6/2011,Female,39,6/7/2010,1,JEEP,Brown,Mercedes,Victoria Island,Lagos,Car Classic,0,
ID_LUYF1M0,5/27/2010,4/4/2011,Male,48,5/27/2010,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_LVCQLG1,11/28/2010,11/27/2011,Female,22,11/28/2010,1,Truck,Green,Iveco,Victoria Island,Lagos,CVTP,0,
ID_LVHPNSF,3/29/2010,1/3/2011,Male,37,3/29/2010,1,Saloon,Black,Honda,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_LVTQ9GP,5/28/2010,5/27/2011,Male,54,5/28/2010,1,Saloon,Black,Lexus,Ifo,Benue,Car Classic,0,
ID_LW0I762,1/31/2010,1/30/2011,Female,30,1/31/2010,2,JEEP,Green,TOYOTA,Enugu North,Enugu-North,Car Classic,0,
ID_LW204TI,6/14/2010,6/13/2011,Male,43,6/14/2010,1,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,1,
ID_LWO34OB,11/19/2010,8/12/2011,Male,42,11/19/2010,1,JEEP,Black,Kia,Obia/Akpor,Obia-Akpor,Car Classic,0,
ID_LXL3PF7,4/17/2010,4/16/2011,Entity,34,4/17/2010,2,Saloon,White,Nissan,Surulere,Lagos,CVTP,1,
ID_LXN0KUC,1/30/2010,1/29/2011,Entity,20,1/30/2010,1,Saloon,Silver,TOYOTA,Ibadan North West,Ibadan-West,Customized Motor,0,
ID_LYC4YN5,2/19/2010,2/18/2011,Female,40,2/19/2010,1,Saloon,Black,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_LYI13W4,12/20/2010,12/19/2011,Male,58,12/20/2010,1,JEEP,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_LYIA8QV,9/3/2010,9/2/2011,Female,46,9/3/2010,1,Saloon,Black,TOYOTA,Lagos,Lagos,Car Classic,0,
ID_M0F227I,6/6/2010,6/5/2011,Male,42,6/6/2010,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,1,
ID_M0M0FAI,7/1/2010,6/30/2011,Male,37,7/1/2010,1,Saloon,Green,Honda,Ikeja,Lagos,Car Classic,0,
ID_M0TH573,6/20/2010,6/19/2011,Male,32,6/20/2010,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_M21WMFF,3/28/2010,3/27/2011,Female,32,3/28/2010,1,Saloon,Black,TOYOTA,Owerri,Imo,Car Classic,0,
ID_M3BMMVS,12/23/2010,2/21/2011,Male,20,12/23/2010,4,JEEP,Black,Lexus,Victoria Island,Lagos,Customized Motor,0,
ID_M3ELR5B,9/26/2010,9/25/2011,Female,40,9/26/2010,2,Saloon,Black,Hyundai,Port Harcourt,Rivers,Car Classic,0,
ID_M3WJ0TX,10/24/2010,10/23/2011,Joint Gender,73,10/24/2010,1,Saloon,Grey,Hyundai,Lagos Mainland,Lagos,Car Classic,0,
ID_M46S0NJ,11/6/2010,7/30/2011,Female,31,11/6/2010,1,JEEP,White,Lexus,Ketu,Lagos,Car Classic,0,
ID_M5P56LV,2/7/2010,2/6/2011,Female,51,2/7/2010,2,Saloon,Black,TOYOTA,Anthony Village,Lagos,Car Classic,0,
ID_M5P8OLT,3/5/2010,3/3/2011,Male,42,3/5/2010,1,Saloon,As Attached,TOYOTA,Ikeja,Lagos,Car Classic,1,
ID_M5ZB1EA,5/14/2010,5/13/2011,Male,43,5/14/2010,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1,
ID_M687VQV,8/28/2010,8/27/2011,Male,44,8/28/2010,1,Saloon,Blue,Peugeot,Bauchi,Bauchi,Car Classic,1,
ID_M6KBLED,1/7/2010,1/6/2011,Male,65,1/7/2010,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_M7PX1CX,3/15/2010,3/13/2011,Female,32,3/15/2010,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_M7QJPPO,12/16/2010,12/15/2011,Female,73,12/16/2010,2,JEEP,Black,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Customized Motor,0,
ID_M7VMWT3,3/21/2010,3/4/2011,Female,41,3/21/2010,1,JEEP,Black,Hyundai,Lagos Island,Lagos,Car Classic,0,
ID_M8GKC53,12/17/2010,12/16/2011,Male,37,12/17/2010,1,Saloon,Green,TOYOTA,Obia/Akpor,Obia-Akpor,Car Plus,0,
ID_M9VTI10,7/26/2010,7/25/2011,Male,36,7/26/2010,2,JEEP,Black,Range Rover,Ikeja,Lagos,Car Classic,0,
ID_MADX88I,12/6/2010,12/1/2011,Male,30,12/6/2010,1,Saloon,Wine,TOYOTA,RIVERS,Rivers,Car Classic,0,
